coordinate_id,constructor,ordered_operands,first_rejecting_class,rejection_reason,value_min,value_max,denominator_category,signal_families
PHASE(ece35|cerqtit6),C4,ece35|cerqtit6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece35|cerqtit8),C4,ece35|cerqtit8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece35|cerqtit10),C4,ece35|cerqtit10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece35|cerqtit11),C4,ece35|cerqtit11,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece35|cerqtit12),C4,ece35|cerqtit12,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece35|cerqtit13),C4,ece35|cerqtit13,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|bt),C4,ece36|bt,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|magnetics
PHASE(ece36|ip),C4,ece36|ip,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|magnetics
PHASE(ece36|gasa),C4,ece36|gasa,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece36|gasb),C4,ece36|gasb,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece36|gasc),C4,ece36|gasc,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece36|gasd),C4,ece36|gasd,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece36|pinj),C4,ece36|pinj,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece36|pinj_15l),C4,ece36|pinj_15l,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece36|pinj_15r),C4,ece36|pinj_15r,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece36|pinj_21l),C4,ece36|pinj_21l,E,E_DENOM_RMS_ZERO,,,rate,ece_te_profile|neutral_beams
PHASE(ece36|pinj_21r),C4,ece36|pinj_21r,E,E_DENOM_RMS_ZERO,,,rate,ece_te_profile|neutral_beams
PHASE(ece36|pinj_30l),C4,ece36|pinj_30l,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece36|pinj_30r),C4,ece36|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece36|pinj_33l),C4,ece36|pinj_33l,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece36|pinj_33r),C4,ece36|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece36|tinj),C4,ece36|tinj,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece36|ece1),C4,ece36|ece1,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece2),C4,ece36|ece2,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece3),C4,ece36|ece3,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece4),C4,ece36|ece4,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece5),C4,ece36|ece5,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece6),C4,ece36|ece6,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece7),C4,ece36|ece7,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece8),C4,ece36|ece8,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece9),C4,ece36|ece9,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece10),C4,ece36|ece10,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece11),C4,ece36|ece11,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece12),C4,ece36|ece12,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece13),C4,ece36|ece13,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece14),C4,ece36|ece14,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece15),C4,ece36|ece15,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece16),C4,ece36|ece16,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece18),C4,ece36|ece18,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece19),C4,ece36|ece19,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece20),C4,ece36|ece20,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece21),C4,ece36|ece21,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece22),C4,ece36|ece22,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece25),C4,ece36|ece25,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece27),C4,ece36|ece27,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece28),C4,ece36|ece28,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece29),C4,ece36|ece29,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece30),C4,ece36|ece30,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece31),C4,ece36|ece31,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece33),C4,ece36|ece33,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece35),C4,ece36|ece35,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece37),C4,ece36|ece37,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece38),C4,ece36|ece38,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|ece39),C4,ece36|ece39,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece36|cerqrott3),C4,ece36|cerqrott3,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqrott6),C4,ece36|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqrott8),C4,ece36|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqrott10),C4,ece36|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqrott11),C4,ece36|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqrott12),C4,ece36|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqrott13),C4,ece36|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqtit3),C4,ece36|cerqtit3,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqtit6),C4,ece36|cerqtit6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqtit8),C4,ece36|cerqtit8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqtit10),C4,ece36|cerqtit10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqtit11),C4,ece36|cerqtit11,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqtit12),C4,ece36|cerqtit12,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece36|cerqtit13),C4,ece36|cerqtit13,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|bt),C4,ece37|bt,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|magnetics
PHASE(ece37|ip),C4,ece37|ip,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|magnetics
PHASE(ece37|gasa),C4,ece37|gasa,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece37|gasb),C4,ece37|gasb,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece37|gasc),C4,ece37|gasc,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece37|gasd),C4,ece37|gasd,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece37|pinj),C4,ece37|pinj,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece37|pinj_15l),C4,ece37|pinj_15l,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece37|pinj_15r),C4,ece37|pinj_15r,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece37|pinj_21l),C4,ece37|pinj_21l,E,E_DENOM_RMS_ZERO,,,rate,ece_te_profile|neutral_beams
PHASE(ece37|pinj_21r),C4,ece37|pinj_21r,E,E_DENOM_RMS_ZERO,,,rate,ece_te_profile|neutral_beams
PHASE(ece37|pinj_30l),C4,ece37|pinj_30l,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece37|pinj_30r),C4,ece37|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece37|pinj_33l),C4,ece37|pinj_33l,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece37|pinj_33r),C4,ece37|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece37|tinj),C4,ece37|tinj,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece37|ece1),C4,ece37|ece1,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece2),C4,ece37|ece2,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece3),C4,ece37|ece3,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece4),C4,ece37|ece4,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece5),C4,ece37|ece5,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece6),C4,ece37|ece6,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece7),C4,ece37|ece7,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece8),C4,ece37|ece8,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece9),C4,ece37|ece9,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece10),C4,ece37|ece10,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece11),C4,ece37|ece11,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece12),C4,ece37|ece12,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece13),C4,ece37|ece13,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece14),C4,ece37|ece14,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece15),C4,ece37|ece15,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece16),C4,ece37|ece16,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece18),C4,ece37|ece18,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece19),C4,ece37|ece19,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece20),C4,ece37|ece20,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece21),C4,ece37|ece21,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece22),C4,ece37|ece22,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece25),C4,ece37|ece25,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece27),C4,ece37|ece27,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece28),C4,ece37|ece28,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece29),C4,ece37|ece29,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece30),C4,ece37|ece30,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece31),C4,ece37|ece31,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece33),C4,ece37|ece33,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece35),C4,ece37|ece35,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece36),C4,ece37|ece36,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece38),C4,ece37|ece38,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|ece39),C4,ece37|ece39,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece37|cerqrott3),C4,ece37|cerqrott3,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqrott6),C4,ece37|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqrott8),C4,ece37|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqrott10),C4,ece37|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqrott11),C4,ece37|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqrott12),C4,ece37|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqrott13),C4,ece37|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqtit3),C4,ece37|cerqtit3,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqtit6),C4,ece37|cerqtit6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqtit8),C4,ece37|cerqtit8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqtit10),C4,ece37|cerqtit10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqtit11),C4,ece37|cerqtit11,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqtit12),C4,ece37|cerqtit12,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece37|cerqtit13),C4,ece37|cerqtit13,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|bt),C4,ece38|bt,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|magnetics
PHASE(ece38|ip),C4,ece38|ip,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|magnetics
PHASE(ece38|gasa),C4,ece38|gasa,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece38|gasb),C4,ece38|gasb,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece38|gasc),C4,ece38|gasc,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece38|gasd),C4,ece38|gasd,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece38|pinj),C4,ece38|pinj,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece38|pinj_15l),C4,ece38|pinj_15l,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece38|pinj_15r),C4,ece38|pinj_15r,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece38|pinj_21l),C4,ece38|pinj_21l,E,E_DENOM_RMS_ZERO,,,rate,ece_te_profile|neutral_beams
PHASE(ece38|pinj_21r),C4,ece38|pinj_21r,E,E_DENOM_RMS_ZERO,,,rate,ece_te_profile|neutral_beams
PHASE(ece38|pinj_30l),C4,ece38|pinj_30l,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece38|pinj_30r),C4,ece38|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece38|pinj_33l),C4,ece38|pinj_33l,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece38|pinj_33r),C4,ece38|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece38|tinj),C4,ece38|tinj,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece38|ece1),C4,ece38|ece1,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece2),C4,ece38|ece2,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece3),C4,ece38|ece3,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece4),C4,ece38|ece4,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece5),C4,ece38|ece5,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece6),C4,ece38|ece6,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece7),C4,ece38|ece7,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece8),C4,ece38|ece8,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece9),C4,ece38|ece9,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece10),C4,ece38|ece10,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece11),C4,ece38|ece11,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece12),C4,ece38|ece12,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece13),C4,ece38|ece13,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece14),C4,ece38|ece14,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece15),C4,ece38|ece15,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece16),C4,ece38|ece16,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece18),C4,ece38|ece18,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece19),C4,ece38|ece19,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece20),C4,ece38|ece20,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece21),C4,ece38|ece21,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece22),C4,ece38|ece22,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece25),C4,ece38|ece25,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece27),C4,ece38|ece27,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece28),C4,ece38|ece28,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece29),C4,ece38|ece29,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece30),C4,ece38|ece30,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece31),C4,ece38|ece31,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece33),C4,ece38|ece33,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece35),C4,ece38|ece35,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece36),C4,ece38|ece36,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece37),C4,ece38|ece37,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|ece39),C4,ece38|ece39,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece38|cerqrott3),C4,ece38|cerqrott3,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqrott6),C4,ece38|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqrott8),C4,ece38|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqrott10),C4,ece38|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqrott11),C4,ece38|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqrott12),C4,ece38|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqrott13),C4,ece38|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqtit3),C4,ece38|cerqtit3,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqtit6),C4,ece38|cerqtit6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqtit8),C4,ece38|cerqtit8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqtit10),C4,ece38|cerqtit10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqtit11),C4,ece38|cerqtit11,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqtit12),C4,ece38|cerqtit12,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece38|cerqtit13),C4,ece38|cerqtit13,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|ece_te_profile
PHASE(ece39|bt),C4,ece39|bt,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|magnetics
PHASE(ece39|ip),C4,ece39|ip,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|magnetics
PHASE(ece39|gasa),C4,ece39|gasa,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece39|gasb),C4,ece39|gasb,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece39|gasc),C4,ece39|gasc,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece39|gasd),C4,ece39|gasd,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|gas_injection
PHASE(ece39|pinj),C4,ece39|pinj,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece39|pinj_15l),C4,ece39|pinj_15l,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece39|pinj_15r),C4,ece39|pinj_15r,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece39|pinj_21l),C4,ece39|pinj_21l,E,E_DENOM_RMS_ZERO,,,rate,ece_te_profile|neutral_beams
PHASE(ece39|pinj_21r),C4,ece39|pinj_21r,E,E_DENOM_RMS_ZERO,,,rate,ece_te_profile|neutral_beams
PHASE(ece39|pinj_30l),C4,ece39|pinj_30l,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece39|pinj_30r),C4,ece39|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece39|pinj_33l),C4,ece39|pinj_33l,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece39|pinj_33r),C4,ece39|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece39|tinj),C4,ece39|tinj,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
PHASE(ece39|ece1),C4,ece39|ece1,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece39|ece2),C4,ece39|ece2,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece39|ece3),C4,ece39|ece3,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece39|ece4),C4,ece39|ece4,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece39|ece5),C4,ece39|ece5,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece39|ece6),C4,ece39|ece6,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece39|ece7),C4,ece39|ece7,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece39|ece8),C4,ece39|ece8,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece39|ece9),C4,ece39|ece9,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece39|ece10),C4,ece39|ece10,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece39|ece11),C4,ece39|ece11,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece39|ece12),C4,ece39|ece12,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
PHASE(ece39|ece13),C4,ece39|ece13,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile
