coordinate_id,constructor,operands,first_rejecting_class,rejection_reason,value_min,value_max
"PROD(pinj_21l,ece37)",C2,pinj_21l|ece37,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-74879.37585894387,9563019240.421783
"PROD(pinj_21l,ece38)",C2,pinj_21l|ece38,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-70790.77577473126,8322164295.081424
"PROD(pinj_21l,ece39)",C2,pinj_21l|ece39,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-108515.38656440083,12249285095.321587
"PROD(pinj_21l,ece40)",C2,pinj_21l|ece40,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-86502.54110521407,9938176028.680565
"PROD(pinj_21l,cerqrott3)",C2,pinj_21l|cerqrott3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-489568536054.2066,49643822922.7761
"PROD(pinj_21l,cerqrott6)",C2,pinj_21l|cerqrott6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-308793227403.6062,16349209809.096323
"PROD(pinj_21l,cerqrott8)",C2,pinj_21l|cerqrott8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-22964513336.255264,275254257132.44434
"PROD(pinj_21l,cerqrott10)",C2,pinj_21l|cerqrott10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-30090684589.78599,244720309977.6349
"PROD(pinj_21l,cerqrott11)",C2,pinj_21l|cerqrott11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-52330538181.95391,218720941983.29456
"PROD(pinj_21l,cerqrott12)",C2,pinj_21l|cerqrott12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-54984143078.5994,193448300128.04507
"PROD(pinj_21l,cerqrott13)",C2,pinj_21l|cerqrott13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-50773601999.80183,167943611868.7421
"PROD(pinj_21l,cerqtit3)",C2,pinj_21l|cerqtit3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-109307.19258173367,14066577988.855799
"PROD(pinj_21l,cerqtit6)",C2,pinj_21l|cerqtit6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-63838.192751287526,7352799146.766377
"PROD(pinj_21l,cerqtit8)",C2,pinj_21l|cerqtit8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-57806.08979273515,6538624620.337247
"PROD(pinj_21l,cerqtit10)",C2,pinj_21l|cerqtit10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-52943.44699961993,5898709353.015478
"PROD(pinj_21l,cerqtit11)",C2,pinj_21l|cerqtit11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-50446.06779971474,5607673229.228956
"PROD(pinj_21l,cerqtit12)",C2,pinj_21l|cerqtit12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-47201.45067082259,5232101638.219306
"PROD(pinj_21l,cerqtit13)",C2,pinj_21l|cerqtit13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-37798.163851098674,4662565673.645466
"PROD(pinj_21r,pinj_30l)",C2,pinj_21r|pinj_30l,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5092856892529.449
"PROD(pinj_21r,pinj_30r)",C2,pinj_21r|pinj_30r,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-784491.8321917198,3999360229141.812
"PROD(pinj_21r,pinj_33l)",C2,pinj_21r|pinj_33l,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,4017217251654.3657
"PROD(pinj_21r,pinj_33r)",C2,pinj_21r|pinj_33r,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-45544405.23404811,4707709934586.2705
"PROD(pinj_21r,tinj)",C2,pinj_21r|tinj,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-3258137.509256668,20223468.028911218
"PROD(pinj_21r,ece1)",C2,pinj_21r|ece1,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,838929986.1612111
"PROD(pinj_21r,ece2)",C2,pinj_21r|ece2,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11934785080.671253
"PROD(pinj_21r,ece3)",C2,pinj_21r|ece3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5933572127.394791
"PROD(pinj_21r,ece4)",C2,pinj_21r|ece4,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5873408828.140475
"PROD(pinj_21r,ece5)",C2,pinj_21r|ece5,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6068953253.861606
"PROD(pinj_21r,ece6)",C2,pinj_21r|ece6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6821582668.467031
"PROD(pinj_21r,ece7)",C2,pinj_21r|ece7,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8106549481.552362
"PROD(pinj_21r,ece8)",C2,pinj_21r|ece8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8750607573.12898
"PROD(pinj_21r,ece9)",C2,pinj_21r|ece9,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6805274471.107833
"PROD(pinj_21r,ece10)",C2,pinj_21r|ece10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,7465684065.878234
"PROD(pinj_21r,ece11)",C2,pinj_21r|ece11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9407840101.885393
"PROD(pinj_21r,ece12)",C2,pinj_21r|ece12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9837654293.92552
"PROD(pinj_21r,ece13)",C2,pinj_21r|ece13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9894948581.293095
"PROD(pinj_21r,ece14)",C2,pinj_21r|ece14,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10257508872.49639
"PROD(pinj_21r,ece15)",C2,pinj_21r|ece15,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9815312653.203077
"PROD(pinj_21r,ece16)",C2,pinj_21r|ece16,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9853232949.05081
"PROD(pinj_21r,ece17)",C2,pinj_21r|ece17,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,13298165085.286964
"PROD(pinj_21r,ece18)",C2,pinj_21r|ece18,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12595953992.279953
"PROD(pinj_21r,ece19)",C2,pinj_21r|ece19,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11550094909.770828
"PROD(pinj_21r,ece20)",C2,pinj_21r|ece20,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10983148808.413326
"PROD(pinj_21r,ece21)",C2,pinj_21r|ece21,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11236532374.6342
"PROD(pinj_21r,ece22)",C2,pinj_21r|ece22,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10961022144.525438
"PROD(pinj_21r,ece23)",C2,pinj_21r|ece23,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10634926011.990095
"PROD(pinj_21r,ece24)",C2,pinj_21r|ece24,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10563322493.237661
"PROD(pinj_21r,ece25)",C2,pinj_21r|ece25,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11025094975.204739
"PROD(pinj_21r,ece26)",C2,pinj_21r|ece26,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10859556496.371975
"PROD(pinj_21r,ece27)",C2,pinj_21r|ece27,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11205787959.759022
"PROD(pinj_21r,ece28)",C2,pinj_21r|ece28,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12403321112.334703
"PROD(pinj_21r,ece29)",C2,pinj_21r|ece29,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10271466746.559853
"PROD(pinj_21r,ece30)",C2,pinj_21r|ece30,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11061093855.213184
"PROD(pinj_21r,ece31)",C2,pinj_21r|ece31,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8719824254.37332
"PROD(pinj_21r,ece32)",C2,pinj_21r|ece32,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9492614778.975895
"PROD(pinj_21r,ece33)",C2,pinj_21r|ece33,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,107343684678.04915
"PROD(pinj_21r,ece34)",C2,pinj_21r|ece34,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,74970601999.96494
"PROD(pinj_21r,ece35)",C2,pinj_21r|ece35,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10792608827.497574
"PROD(pinj_21r,ece36)",C2,pinj_21r|ece36,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9089360185.386858
"PROD(pinj_21r,ece37)",C2,pinj_21r|ece37,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8798035655.30235
"PROD(pinj_21r,ece38)",C2,pinj_21r|ece38,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,7705474424.880726
"PROD(pinj_21r,ece39)",C2,pinj_21r|ece39,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11104633514.762705
"PROD(pinj_21r,ece40)",C2,pinj_21r|ece40,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9026128417.96242
"PROD(pinj_21r,cerqrott3)",C2,pinj_21r|cerqrott3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-437798753256.53784,37895019353.05244
"PROD(pinj_21r,cerqrott6)",C2,pinj_21r|cerqrott6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-270914990369.6184,12479974056.119171
"PROD(pinj_21r,cerqrott8)",C2,pinj_21r|cerqrott8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-17463047639.41276,221742129514.94125
"PROD(pinj_21r,cerqrott10)",C2,pinj_21r|cerqrott10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-22919455649.601833,194233635572.8309
"PROD(pinj_21r,cerqrott11)",C2,pinj_21r|cerqrott11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-39859094777.39862,183764580446.55145
"PROD(pinj_21r,cerqrott12)",C2,pinj_21r|cerqrott12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-41746329079.455154,171676338536.25586
"PROD(pinj_21r,cerqrott13)",C2,pinj_21r|cerqrott13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-44543551470.438385,149267635433.41647
"PROD(pinj_21r,cerqtit3)",C2,pinj_21r|cerqtit3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12209486093.4418
"PROD(pinj_21r,cerqtit6)",C2,pinj_21r|cerqtit6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6388684558.607062
"PROD(pinj_21r,cerqtit8)",C2,pinj_21r|cerqtit8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5886910801.373913
"PROD(pinj_21r,cerqtit10)",C2,pinj_21r|cerqtit10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5316706764.978035
"PROD(pinj_21r,cerqtit11)",C2,pinj_21r|cerqtit11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5016810617.735409
"PROD(pinj_21r,cerqtit12)",C2,pinj_21r|cerqtit12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,4623987299.347262
"PROD(pinj_21r,cerqtit13)",C2,pinj_21r|cerqtit13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,4016268179.420857
"PROD(pinj_30l,pinj_33l)",C2,pinj_30l|pinj_33l,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6244758734404.244
"PROD(pinj_30r,pinj_33l)",C2,pinj_30r|pinj_33l,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-36372737.38004583,5127770184434.211
"PROD(pinj_33l,pinj_33r)",C2,pinj_33l|pinj_33r,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-65083996.23508076,4783677683216.459
"PROD(pinj_33l,tinj)",C2,pinj_33l|tinj,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-362851.3168469515,26617491.088565942
"PROD(pinj_33l,ece1)",C2,pinj_33l|ece1,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,2545278363.5421743
"PROD(pinj_33l,ece2)",C2,pinj_33l|ece2,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,15168907856.595612
"PROD(pinj_33l,ece3)",C2,pinj_33l|ece3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,7474343070.135556
"PROD(pinj_33l,ece4)",C2,pinj_33l|ece4,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,7367013767.185306
"PROD(pinj_33l,ece5)",C2,pinj_33l|ece5,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10200163307.41496
"PROD(pinj_33l,ece6)",C2,pinj_33l|ece6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8670114981.936998
"PROD(pinj_33l,ece7)",C2,pinj_33l|ece7,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10303285839.621052
"PROD(pinj_33l,ece8)",C2,pinj_33l|ece8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11121872666.227823
"PROD(pinj_33l,ece9)",C2,pinj_33l|ece9,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8781333171.592886
"PROD(pinj_33l,ece10)",C2,pinj_33l|ece10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9492418807.811113
"PROD(pinj_33l,ece11)",C2,pinj_33l|ece11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11957203977.321918
"PROD(pinj_33l,ece12)",C2,pinj_33l|ece12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12503490469.32359
"PROD(pinj_33l,ece13)",C2,pinj_33l|ece13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12576310529.334187
"PROD(pinj_33l,ece14)",C2,pinj_33l|ece14,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,13055633857.81405
"PROD(pinj_33l,ece15)",C2,pinj_33l|ece15,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12720801392.04936
"PROD(pinj_33l,ece16)",C2,pinj_33l|ece16,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12913849518.34961
"PROD(pinj_33l,ece17)",C2,pinj_33l|ece17,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,17144385502.201538
"PROD(pinj_33l,ece18)",C2,pinj_33l|ece18,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,16242733459.52069
"PROD(pinj_33l,ece19)",C2,pinj_33l|ece19,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,14882170134.528635
"PROD(pinj_33l,ece20)",C2,pinj_33l|ece20,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,14074178843.753391
"PROD(pinj_33l,ece21)",C2,pinj_33l|ece21,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,14255745386.391329
"PROD(pinj_33l,ece22)",C2,pinj_33l|ece22,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,13829206818.177116
"PROD(pinj_33l,ece23)",C2,pinj_33l|ece23,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,13338371436.57449
"PROD(pinj_33l,ece24)",C2,pinj_33l|ece24,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,13236565028.900293
"PROD(pinj_33l,ece25)",C2,pinj_33l|ece25,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,14097595144.45129
"PROD(pinj_33l,ece26)",C2,pinj_33l|ece26,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,13837734597.543741
"PROD(pinj_33l,ece27)",C2,pinj_33l|ece27,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,14319357270.320383
"PROD(pinj_33l,ece28)",C2,pinj_33l|ece28,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,29235234573.524754
"PROD(pinj_33l,ece29)",C2,pinj_33l|ece29,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12942015125.780172
"PROD(pinj_33l,ece30)",C2,pinj_33l|ece30,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,13952249582.005949
"PROD(pinj_33l,ece31)",C2,pinj_33l|ece31,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11157135986.348604
"PROD(pinj_33l,ece32)",C2,pinj_33l|ece32,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12459374665.128561
"PROD(pinj_33l,ece33)",C2,pinj_33l|ece33,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,136431988583.1745
"PROD(pinj_33l,ece34)",C2,pinj_33l|ece34,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,95286353797.24907
"PROD(pinj_33l,ece35)",C2,pinj_33l|ece35,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12166096957.81392
"PROD(pinj_33l,ece36)",C2,pinj_33l|ece36,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9800407411.780905
"PROD(pinj_33l,ece37)",C2,pinj_33l|ece37,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9432708142.460243
"PROD(pinj_33l,ece38)",C2,pinj_33l|ece38,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8992261850.904942
"PROD(pinj_33l,ece39)",C2,pinj_33l|ece39,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,14113799404.6915
"PROD(pinj_33l,ece40)",C2,pinj_33l|ece40,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11472054951.002972
"PROD(pinj_33l,cerqrott3)",C2,pinj_33l|cerqrott3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-740068133655.9642,50068806084.519165
"PROD(pinj_33l,cerqrott6)",C2,pinj_33l|cerqrott6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-389118114948.18286,1254750051647.1028
"PROD(pinj_33l,cerqrott8)",C2,pinj_33l|cerqrott8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-22938266890.58824,332206117016.4727
"PROD(pinj_33l,cerqrott10)",C2,pinj_33l|cerqrott10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-29925676831.76137,307949239870.29083
"PROD(pinj_33l,cerqrott11)",C2,pinj_33l|cerqrott11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-58582005768.144615,289646401928.229
"PROD(pinj_33l,cerqrott12)",C2,pinj_33l|cerqrott12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-55976728899.141396,268502425116.70258
"PROD(pinj_33l,cerqrott13)",C2,pinj_33l|cerqrott13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-64930862100.71119,234647836799.85458
"PROD(pinj_33l,cerqtit3)",C2,pinj_33l|cerqtit3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,18882220629.95307
"PROD(pinj_33l,cerqtit6)",C2,pinj_33l|cerqtit6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-94672574.2612984,9440649366.67427
"PROD(pinj_33l,cerqtit8)",C2,pinj_33l|cerqtit8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,7482163013.614644
"PROD(pinj_33l,cerqtit10)",C2,pinj_33l|cerqtit10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6757443428.881117
"PROD(pinj_33l,cerqtit11)",C2,pinj_33l|cerqtit11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6419060798.110998
"PROD(pinj_33l,cerqtit12)",C2,pinj_33l|cerqtit12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5830520661.132585
"PROD(pinj_33l,cerqtit13)",C2,pinj_33l|cerqtit13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-12754875.353057409,5312971884.523514
"PROD(pinj_15r,pinj_15r)",C2,pinj_15r|pinj_15r,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,3246999359735.4805
"PROD(pinj_21l,pinj_21l)",C2,pinj_21l|pinj_21l,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5107762406708.328
"PROD(pinj_21r,pinj_21r)",C2,pinj_21r|pinj_21r,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,4097607310830.5195
"PROD(pinj_33l,pinj_33l)",C2,pinj_33l|pinj_33l,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,7124133104242.326
"RATIO(bt,prmtan_teped)",C3,bt|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,fs04)",C3,bt|fs04,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,fs03da)",C3,bt|fs03da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,fs04da)",C3,bt|fs04da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,fs05da)",C3,bt|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(bt,gasa)",C3,bt|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(bt,gasb)",C3,bt|gasb,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,gasc)",C3,bt|gasc,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,gasd)",C3,bt|gasd,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,pinj)",C3,bt|pinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,pinj_15l)",C3,bt|pinj_15l,E,E_DENOM_ZERO_VALUE,,
"RATIO(bt,pinj_15r)",C3,bt|pinj_15r,E,E_DENOM_ZERO_VALUE,,
"RATIO(bt,pinj_21l)",C3,bt|pinj_21l,E,E_DENOM_RMS_ZERO,,
"RATIO(bt,pinj_21r)",C3,bt|pinj_21r,E,E_DENOM_RMS_ZERO,,
"RATIO(bt,pinj_30l)",C3,bt|pinj_30l,E,E_DENOM_ZERO_VALUE,,
"RATIO(bt,pinj_30r)",C3,bt|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,pinj_33l)",C3,bt|pinj_33l,E,E_DENOM_ZERO_VALUE,,
"RATIO(bt,pinj_33r)",C3,bt|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,tinj)",C3,bt|tinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,cerqrott3)",C3,bt|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(bt,cerqrott6)",C3,bt|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,cerqrott8)",C3,bt|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,cerqrott10)",C3,bt|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,cerqrott11)",C3,bt|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,cerqrott12)",C3,bt|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,cerqrott13)",C3,bt|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,cerqtit6)",C3,bt|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(bt,cerqtit8)",C3,bt|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(bt,cerqtit12)",C3,bt|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(bt,cerqtit13)",C3,bt|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ip,prmtan_teped)",C3,ip|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ip,fs04)",C3,ip|fs04,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ip,fs03da)",C3,ip|fs03da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ip,fs04da)",C3,ip|fs04da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ip,fs05da)",C3,ip|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ip,gasa)",C3,ip|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ip,gasb)",C3,ip|gasb,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ip,gasc)",C3,ip|gasc,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ip,gasd)",C3,ip|gasd,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ip,pinj)",C3,ip|pinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ip,pinj_15l)",C3,ip|pinj_15l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ip,pinj_15r)",C3,ip|pinj_15r,E,E_DENOM_ZERO_VALUE,,
"RATIO(ip,pinj_21l)",C3,ip|pinj_21l,E,E_DENOM_RMS_ZERO,,
"RATIO(ip,pinj_21r)",C3,ip|pinj_21r,E,E_DENOM_RMS_ZERO,,
"RATIO(ip,pinj_30l)",C3,ip|pinj_30l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ip,pinj_30r)",C3,ip|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ip,pinj_33l)",C3,ip|pinj_33l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ip,pinj_33r)",C3,ip|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ip,tinj)",C3,ip|tinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ip,cerqrott3)",C3,ip|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ip,cerqrott6)",C3,ip|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
