coordinate_id,constructor,operands,class_B,class_A,class_C,class_G,class_F,class_D_finite,class_D_constant,class_E_denominator,class_H_leakage,value_min,value_max,admissible,first_rejecting_class,rejection_reason
"RATIO(ece13,tinj)",C3,ece13|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece13,ece1)",C3,ece13|ece1,True,True,True,True,True,True,False,True,True,1.5345634128824392,76.2146373814793,True,,
"RATIO(ece13,ece2)",C3,ece13|ece2,True,True,True,True,True,True,False,True,True,0.30241358389499157,25.65008048926973,True,,
"RATIO(ece13,ece3)",C3,ece13|ece3,True,True,True,True,True,True,False,True,True,0.8291745433018773,19.289468154793827,True,,
"RATIO(ece13,ece4)",C3,ece13|ece4,True,True,True,True,True,True,False,True,True,0.7419512399656307,23.83694392994258,True,,
"RATIO(ece13,ece5)",C3,ece13|ece5,True,True,True,True,True,True,False,True,True,0.5022008089630544,35.69654091494715,True,,
"RATIO(ece13,ece6)",C3,ece13|ece6,True,True,True,True,True,True,False,True,True,0.6404794965500715,24.254052091304814,True,,
"RATIO(ece13,ece7)",C3,ece13|ece7,True,True,True,True,True,True,False,True,True,0.614237031144461,16.459822858202653,True,,
"RATIO(ece13,ece8)",C3,ece13|ece8,True,True,True,True,True,True,False,True,True,0.5558210592171992,9.809336297702156,True,,
"RATIO(ece13,ece9)",C3,ece13|ece9,True,True,True,True,True,True,False,True,True,0.5435286922757271,6.568715501858597,True,,
"RATIO(ece13,ece10)",C3,ece13|ece10,True,True,True,True,True,True,False,True,True,0.510084225479831,4.719315300223848,True,,
"RATIO(ece13,ece11)",C3,ece13|ece11,True,True,True,True,True,True,False,True,True,0.5324406483601719,3.950046746652801,True,,
"RATIO(ece13,ece12)",C3,ece13|ece12,True,True,True,True,True,True,False,True,True,0.5984306470534096,2.4652384597671873,True,,
"RATIO(ece13,ece14)",C3,ece13|ece14,True,True,True,True,True,True,False,True,True,0.33812197611627787,1.7266928423764072,True,,
"RATIO(ece13,ece15)",C3,ece13|ece15,True,True,True,True,True,True,False,True,True,0.27641512116087685,1.9403321840841126,True,,
"RATIO(ece13,ece16)",C3,ece13|ece16,True,True,True,True,True,True,False,True,True,0.2512862672107817,1.8485462015213894,True,,
"RATIO(ece13,ece17)",C3,ece13|ece17,True,True,True,True,True,True,False,True,True,0.19754264460036663,1.7629386983321076,True,,
"RATIO(ece13,ece18)",C3,ece13|ece18,True,True,True,True,True,True,False,True,True,0.20048664882717038,1.9158852679622072,True,,
"RATIO(ece13,ece19)",C3,ece13|ece19,True,True,True,True,True,True,False,True,True,0.21221602512379478,1.9219109906620644,True,,
"RATIO(ece13,ece20)",C3,ece13|ece20,True,True,True,True,True,True,False,True,True,0.19337914111574994,1.791812103755319,True,,
"RATIO(ece13,ece21)",C3,ece13|ece21,True,True,True,True,True,True,False,True,True,0.17353678352254068,1.685053740680909,True,,
"RATIO(ece13,ece22)",C3,ece13|ece22,True,True,True,True,True,True,False,True,True,0.15767502778702497,1.5623503671861223,True,,
"RATIO(ece13,ece23)",C3,ece13|ece23,True,True,True,True,True,True,False,True,True,0.1460583674951497,1.411462492499507,True,,
"RATIO(ece13,ece24)",C3,ece13|ece24,True,True,True,True,True,True,False,True,True,0.1360469384100097,1.3023793030551294,True,,
"RATIO(ece13,ece25)",C3,ece13|ece25,True,True,True,True,True,True,False,True,True,0.126238403401829,1.3456486414210485,True,,
"RATIO(ece13,ece26)",C3,ece13|ece26,True,True,True,True,True,True,False,True,True,0.12077196185241514,1.3467861606028628,True,,
"RATIO(ece13,ece27)",C3,ece13|ece27,True,True,True,True,True,True,False,True,True,0.11387392948990623,1.3531855787702816,True,,
"RATIO(ece13,ece28)",C3,ece13|ece28,True,True,True,True,True,True,False,True,True,0.10852491684164584,2.2136370992118155,True,,
"RATIO(ece13,ece29)",C3,ece13|ece29,True,True,True,True,True,True,False,True,True,0.10232981357970451,1.3818930634682087,True,,
"RATIO(ece13,ece30)",C3,ece13|ece30,True,True,True,True,True,True,False,True,True,0.09295832125109327,1.4505750476269081,True,,
"RATIO(ece13,ece31)",C3,ece13|ece31,True,True,True,True,True,True,False,True,True,0.10495546469608316,1.5481350809076984,True,,
"RATIO(ece13,ece32)",C3,ece13|ece32,True,True,True,True,True,True,False,True,True,0.09110490097314215,1.6321832717346518,True,,
"RATIO(ece13,ece33)",C3,ece13|ece33,True,True,True,True,True,True,False,True,True,0.007220848976780998,1.8286920586096378,True,,
"RATIO(ece13,ece34)",C3,ece13|ece34,True,True,True,True,True,True,False,True,True,0.010679135592939351,1.9462343841588101,True,,
"RATIO(ece13,ece35)",C3,ece13|ece35,True,True,True,True,True,True,False,True,True,0.061697517824906005,2.172877303166625,True,,
"RATIO(ece13,ece36)",C3,ece13|ece36,True,True,True,True,True,True,False,True,True,0.07303716376855206,2.7445867299521676,True,,
"RATIO(ece13,ece37)",C3,ece13|ece37,True,True,True,True,True,True,False,True,True,0.07521040498102179,2.5473655898664735,True,,
"RATIO(ece13,ece38)",C3,ece13|ece38,True,True,True,True,True,True,False,True,True,0.0842482124959689,2.5594719614418238,True,,
"RATIO(ece13,ece39)",C3,ece13|ece39,True,True,True,True,True,True,False,True,True,0.07287465365859176,2.5697680935685474,True,,
"RATIO(ece13,ece40)",C3,ece13|ece40,True,True,True,True,True,True,False,True,True,0.08204870044223946,2.624369749866193,True,,
"RATIO(ece13,cerqrott3)",C3,ece13|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ece13,cerqrott6)",C3,ece13|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece13,cerqrott8)",C3,ece13|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece13,cerqrott10)",C3,ece13|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece13,cerqrott11)",C3,ece13|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece13,cerqrott12)",C3,ece13|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece13,cerqrott13)",C3,ece13|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece13,cerqtit3)",C3,ece13|cerqtit3,True,True,True,True,True,True,False,True,True,0.06992858725160563,1.8495104723309947,True,,
"RATIO(ece13,cerqtit6)",C3,ece13|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ece13,cerqtit8)",C3,ece13|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ece13,cerqtit10)",C3,ece13|cerqtit10,True,True,True,True,True,True,False,True,True,0.19935840700602023,7.905327913522812,True,,
"RATIO(ece13,cerqtit11)",C3,ece13|cerqtit11,True,True,True,True,True,True,False,True,True,0.24816141242376238,17.658119638903084,True,,
"RATIO(ece13,cerqtit12)",C3,ece13|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece13,cerqtit13)",C3,ece13|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ece14,bt)",C3,ece14|bt,True,True,True,True,True,True,False,True,True,-3073.0609818642324,2443.0237798609883,True,,
"RATIO(ece14,ip)",C3,ece14|ip,True,True,True,True,True,True,False,True,True,0.00013407704002185662,0.006755845044060107,True,,
"RATIO(ece14,prmtan_neped)",C3,ece14|prmtan_neped,True,True,True,True,True,True,False,True,True,3.2700116420815216e-18,1.0077063493169745e-15,True,,
"RATIO(ece14,prmtan_teped)",C3,ece14|prmtan_teped,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,fs04)",C3,ece14|fs04,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,fs03da)",C3,ece14|fs03da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,fs04da)",C3,ece14|fs04da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,fs05da)",C3,ece14|fs05da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ece14,gasa)",C3,ece14|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ece14,gasb)",C3,ece14|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,gasc)",C3,ece14|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,gasd)",C3,ece14|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,pinj)",C3,ece14|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,pinj_15l)",C3,ece14|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(ece14,pinj_15r)",C3,ece14|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(ece14,pinj_21l)",C3,ece14|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
"RATIO(ece14,pinj_21r)",C3,ece14|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
"RATIO(ece14,pinj_30l)",C3,ece14|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(ece14,pinj_30r)",C3,ece14|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,pinj_33l)",C3,ece14|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(ece14,pinj_33r)",C3,ece14|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,tinj)",C3,ece14|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,ece1)",C3,ece14|ece1,True,True,True,True,True,True,False,True,True,1.5386165780014076,83.96420133017635,True,,
"RATIO(ece14,ece2)",C3,ece14|ece2,True,True,True,True,True,True,False,True,True,0.3323273457246751,27.149494865002787,True,,
"RATIO(ece14,ece3)",C3,ece14|ece3,True,True,True,True,True,True,False,True,True,0.8611730225344137,21.31226230994768,True,,
"RATIO(ece14,ece4)",C3,ece14|ece4,True,True,True,True,True,True,False,True,True,0.8010424637461535,26.33661009343061,True,,
"RATIO(ece14,ece5)",C3,ece14|ece5,True,True,True,True,True,True,False,True,True,0.5386345299290161,39.43986622296092,True,,
"RATIO(ece14,ece6)",C3,ece14|ece6,True,True,True,True,True,True,False,True,True,0.6611302522877562,27.030828801256966,True,,
"RATIO(ece14,ece7)",C3,ece14|ece7,True,True,True,True,True,True,False,True,True,0.634041660275494,18.525917227391535,True,,
"RATIO(ece14,ece8)",C3,ece14|ece8,True,True,True,True,True,True,False,True,True,0.5727691031362115,11.214793187065624,True,,
"RATIO(ece14,ece9)",C3,ece14|ece9,True,True,True,True,True,True,False,True,True,0.5726849552103699,7.605991284648962,True,,
"RATIO(ece14,ece10)",C3,ece14|ece10,True,True,True,True,True,True,False,True,True,0.5524389116047828,5.0281610654167075,True,,
"RATIO(ece14,ece11)",C3,ece14|ece11,True,True,True,True,True,True,False,True,True,0.5415834406733346,4.553465753604451,True,,
"RATIO(ece14,ece12)",C3,ece14|ece12,True,True,True,True,True,True,False,True,True,0.5124595840214937,3.5938722000813783,True,,
"RATIO(ece14,ece13)",C3,ece14|ece13,True,True,True,True,True,True,False,True,True,0.5791417995476967,2.957512586097352,True,,
"RATIO(ece14,ece15)",C3,ece14|ece15,True,True,True,True,True,True,False,True,True,0.3740604175893314,1.5183552162009346,True,,
"RATIO(ece14,ece16)",C3,ece14|ece16,True,True,True,True,True,True,False,True,True,0.27705151548738527,1.7620541469194946,True,,
"RATIO(ece14,ece17)",C3,ece14|ece17,True,True,True,True,True,True,False,True,True,0.21749356431879438,1.7499050597677566,True,,
"RATIO(ece14,ece18)",C3,ece14|ece18,True,True,True,True,True,True,False,True,True,0.20689385181736472,1.9230486100537714,True,,
"RATIO(ece14,ece19)",C3,ece14|ece19,True,True,True,True,True,True,False,True,True,0.22352735375520985,1.9369048918212473,True,,
"RATIO(ece14,ece20)",C3,ece14|ece20,True,True,True,True,True,True,False,True,True,0.23446585509328968,1.8135953188524279,True,,
"RATIO(ece14,ece21)",C3,ece14|ece21,True,True,True,True,True,True,False,True,True,0.21040764843606857,1.7026140371548053,True,,
"RATIO(ece14,ece22)",C3,ece14|ece22,True,True,True,True,True,True,False,True,True,0.19117579074784719,1.5678921329331763,True,,
"RATIO(ece14,ece23)",C3,ece14|ece23,True,True,True,True,True,True,False,True,True,0.17709097181159755,1.4701783527257408,True,,
"RATIO(ece14,ece24)",C3,ece14|ece24,True,True,True,True,True,True,False,True,True,0.16495244297332878,1.4103019501541498,True,,
"RATIO(ece14,ece25)",C3,ece14|ece25,True,True,True,True,True,True,False,True,True,0.1463020308606281,1.3632516550944438,True,,
"RATIO(ece14,ece26)",C3,ece14|ece26,True,True,True,True,True,True,False,True,True,0.1345933838133716,1.366268913544821,True,,
"RATIO(ece14,ece27)",C3,ece14|ece27,True,True,True,True,True,True,False,True,True,0.12668464773959764,1.3731142029308816,True,,
"RATIO(ece14,ece28)",C3,ece14|ece28,True,True,True,True,True,True,False,True,True,0.1223541167725639,2.256549186586094,True,,
"RATIO(ece14,ece29)",C3,ece14|ece29,True,True,True,True,True,True,False,True,True,0.1180027610251102,1.402244468274802,True,,
"RATIO(ece14,ece30)",C3,ece14|ece30,True,True,True,True,True,True,False,True,True,0.10634284745030494,1.4629585139329842,True,,
"RATIO(ece14,ece31)",C3,ece14|ece31,True,True,True,True,True,True,False,True,True,0.11972781446995072,1.5610293197370122,True,,
"RATIO(ece14,ece32)",C3,ece14|ece32,True,True,True,True,True,True,False,True,True,0.1002447078766726,1.6457775382676585,True,,
"RATIO(ece14,ece33)",C3,ece14|ece33,True,True,True,True,True,True,False,True,True,0.008062540997212245,1.8388604073229209,True,,
"RATIO(ece14,ece34)",C3,ece14|ece34,True,True,True,True,True,True,False,True,True,0.012338761534271766,1.9572963072658605,True,,
"RATIO(ece14,ece35)",C3,ece14|ece35,True,True,True,True,True,True,False,True,True,0.07066480195448886,2.1873252671339767,True,,
"RATIO(ece14,ece36)",C3,ece14|ece36,True,True,True,True,True,True,False,True,True,0.08365258271279837,2.7674460768012934,True,,
"RATIO(ece14,ece37)",C3,ece14|ece37,True,True,True,True,True,True,False,True,True,0.08614168868160467,2.56991650453298,True,,
"RATIO(ece14,ece38)",C3,ece14|ece38,True,True,True,True,True,True,False,True,True,0.09429753668262433,2.605485811897702,True,,
"RATIO(ece14,ece39)",C3,ece14|ece39,True,True,True,True,True,True,False,True,True,0.07826961195447414,2.6345657319003353,True,,
"RATIO(ece14,ece40)",C3,ece14|ece40,True,True,True,True,True,True,False,True,True,0.08752423132941219,2.6905441888462365,True,,
"RATIO(ece14,cerqrott3)",C3,ece14|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ece14,cerqrott6)",C3,ece14|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,cerqrott8)",C3,ece14|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,cerqrott10)",C3,ece14|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,cerqrott11)",C3,ece14|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,cerqrott12)",C3,ece14|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,cerqrott13)",C3,ece14|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,cerqtit3)",C3,ece14|cerqtit3,True,True,True,True,True,True,False,True,True,0.07413911244058712,2.077148775600833,True,,
"RATIO(ece14,cerqtit6)",C3,ece14|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ece14,cerqtit8)",C3,ece14|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ece14,cerqtit10)",C3,ece14|cerqtit10,True,True,True,True,True,True,False,True,True,0.2117184374580473,7.971444372847992,True,,
"RATIO(ece14,cerqtit11)",C3,ece14|cerqtit11,True,True,True,True,True,True,False,True,True,0.26354718250810666,17.50093899033195,True,,
"RATIO(ece14,cerqtit12)",C3,ece14|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece14,cerqtit13)",C3,ece14|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ece15,bt)",C3,ece15|bt,True,True,True,True,True,True,False,True,True,-3005.558406876317,2491.0273486453243,True,,
"RATIO(ece15,ip)",C3,ece15|ip,True,True,True,True,True,True,False,True,True,0.00014210182165695474,0.006607446772960144,True,,
"RATIO(ece15,prmtan_neped)",C3,ece15|prmtan_neped,True,True,True,True,True,True,False,True,True,3.4944212253751396e-18,9.944301966283762e-16,True,,
"RATIO(ece15,prmtan_teped)",C3,ece15|prmtan_teped,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece15,fs04)",C3,ece15|fs04,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece15,fs03da)",C3,ece15|fs03da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece15,fs04da)",C3,ece15|fs04da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece15,fs05da)",C3,ece15|fs05da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ece15,gasa)",C3,ece15|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ece15,gasb)",C3,ece15|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece15,gasc)",C3,ece15|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece15,gasd)",C3,ece15|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece15,pinj)",C3,ece15|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece15,pinj_15l)",C3,ece15|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(ece15,pinj_15r)",C3,ece15|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(ece15,pinj_21l)",C3,ece15|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
"RATIO(ece15,pinj_21r)",C3,ece15|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
"RATIO(ece15,pinj_30l)",C3,ece15|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(ece15,pinj_30r)",C3,ece15|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece15,pinj_33l)",C3,ece15|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(ece15,pinj_33r)",C3,ece15|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece15,tinj)",C3,ece15|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ece15,ece1)",C3,ece15|ece1,True,True,True,True,True,True,False,True,True,1.5832868775877986,82.97686848282629,True,,
"RATIO(ece15,ece2)",C3,ece15|ece2,True,True,True,True,True,True,False,True,True,0.3436880825715139,30.556222331528666,True,,
"RATIO(ece15,ece3)",C3,ece15|ece3,True,True,True,True,True,True,False,True,True,0.8509203106094967,22.329329222004052,True,,
"RATIO(ece15,ece4)",C3,ece15|ece4,True,True,True,True,True,True,False,True,True,0.890638355694114,27.084916092080498,True,,
"RATIO(ece15,ece5)",C3,ece15|ece5,True,True,True,True,True,True,False,True,True,0.5714917789882992,40.616635682600595,True,,
"RATIO(ece15,ece6)",C3,ece15|ece6,True,True,True,True,True,True,False,True,True,0.6889132056305118,28.061254229980136,True,,
"RATIO(ece15,ece7)",C3,ece15|ece7,True,True,True,True,True,True,False,True,True,0.652211012484297,19.22400833037759,True,,
"RATIO(ece15,ece8)",C3,ece15|ece8,True,True,True,True,True,True,False,True,True,0.5874413997327773,11.807723819779538,True,,
"RATIO(ece15,ece9)",C3,ece15|ece9,True,True,True,True,True,True,False,True,True,0.586950667623841,8.049516851624675,True,,
"RATIO(ece15,ece10)",C3,ece15|ece10,True,True,True,True,True,True,False,True,True,0.5856977159014045,5.151353272345128,True,,
"RATIO(ece15,ece11)",C3,ece15|ece11,True,True,True,True,True,True,False,True,True,0.5418136480935115,4.665027711954931,True,,
"RATIO(ece15,ece12)",C3,ece15|ece12,True,True,True,True,True,True,False,True,True,0.48635120946332644,4.12709271435186,True,,
"RATIO(ece15,ece13)",C3,ece15|ece13,True,True,True,True,True,True,False,True,True,0.5153756703118472,3.6177470892339074,True,,
"RATIO(ece15,ece14)",C3,ece15|ece14,True,True,True,True,True,True,False,True,True,0.6586074123696118,2.673364924427441,True,,
"RATIO(ece15,ece16)",C3,ece15|ece16,True,True,True,True,True,True,False,True,True,0.3056730682705319,1.3941972031441037,True,,
"RATIO(ece15,ece17)",C3,ece15|ece17,True,True,True,True,True,True,False,True,True,0.23996232259356556,1.3610236460228844,True,,
"RATIO(ece15,ece18)",C3,ece15|ece18,True,True,True,True,True,True,False,True,True,0.21029196885380658,1.7008338473486173,True,,
